sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
20165;BMP180;10242;50.526;9.710;2020-06-10T13:46:14;97524.00;;;18.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:49:01;97532.00;;;18.50
20165;BMP180;10242;50.526;9.710;2020-06-10T13:51:51;97533.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T13:54:40;97521.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T13:57:21;97524.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T14:00:12;97526.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:02:57;97523.00;;;17.70
20165;BMP180;10242;50.526;9.710;2020-06-10T14:05:47;97517.00;;;17.80
20165;BMP180;10242;50.526;9.710;2020-06-10T14:08:31;97521.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:10:57;97518.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T14:13:22;97526.00;;;18.20
20165;BMP180;10242;50.526;9.710;2020-06-10T14:16:09;97531.00;;;18.10
20165;BMP180;10242;50.526;9.710;2020-06-10T14:18:49;97529.00;;;17.90
20165;BMP180;10242;50.526;9.710;2020-06-10T14:21:38;97523.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:24:16;97527.00;;;18.00
20165;BMP180;10242;50.526;9.710;2020-06-10T14:26:54;97522.00;;;17.70
