sensor_id;sensor_type;location;lat;lon;timestamp;temperature
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:01:43;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:04:28;14.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:07:23;14.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:10:20;14.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:13:12;14.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:15:54;14.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:18:48;14.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:21:33;13.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:24:14;13.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:27:16;13.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:30:00;13.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:32:38;13.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:35:26;13.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:38:07;13.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:40:48;13.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:43:33;13.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:46:27;13.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:49:11;13.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:51:56;13.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:54:41;13.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T17:57:28;13.62
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:00:12;13.62
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:02:56;13.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:05:31;13.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:08:13;13.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:10:58;13.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:13:36;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:16:43;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:19:34;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:22:12;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:24:52;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:27:46;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:30:26;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:33:11;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:35:53;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:38:50;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:41:31;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:44:07;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:46:53;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:49:39;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:52:15;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:54:50;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T18:57:32;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:00:18;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:02:57;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:05:53;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:08:32;13.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:11:16;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:14:01;13.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:16:46;13.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:19:45;13.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:22:33;13.38
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:25:12;13.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:28:06;13.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:30:51;13.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:33:42;13.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:36:27;13.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:39:18;13.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:41:56;13.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:44:34;13.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:47:27;13.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:50:06;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:52:41;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:55:13;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T19:57:51;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:00:23;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:03:08;13.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:05:42;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:08:42;13.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:11:20;13.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:14:05;13.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:16:54;13.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:19:38;13.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:22:23;13.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:25:08;13.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:27:44;12.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:30:38;12.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:33:20;12.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:36:07;12.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:38:48;12.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:41:35;12.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:44:11;12.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:46:56;12.81
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:49:36;12.75
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:52:28;12.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:55:13;12.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T20:58:03;12.69
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:00:51;12.63
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:03:33;12.63
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:06:31;12.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:09:34;12.56
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:12:28;12.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:15:21;12.50
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:18:07;12.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:20:52;12.44
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:23:43;12.37
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:26:11;12.37
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:28:39;12.37
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:31:22;12.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:34:10;12.31
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:36:55;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:39:35;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:42:14;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:44:43;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:47:14;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:49:51;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:52:21;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:55:04;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:57:31;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T21:59:58;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:02:43;12.25
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:05:28;12.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:08:20;12.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:11:05;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:13:44;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:16:45;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:19:29;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:22:11;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:24:55;12.19
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:27:37;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:30:34;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:33:14;12.13
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:36:05;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:38:35;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:41:24;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:44:00;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:46:27;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:48:58;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:51:26;12.06
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:54:14;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:56:53;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T22:59:35;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:02:12;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:04:57;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:07:39;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:10:15;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:12:53;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:15:39;12.00
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:18:11;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:20:39;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:23:06;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:25:40;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:28:22;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:31:05;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:33:45;11.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:36:19;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:38:56;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:41:33;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:44:18;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:47:03;11.94
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:49:43;11.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:52:26;11.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:55:04;11.88
11301;DS18B20;5706;50.650;13.380;2020-06-10T23:57:50;11.88
