sensor_id;sensor_type;location;lat;lon;timestamp;counts_per_minute;hv_pulses;tube;counts;sample_time_ms
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:31:56;83;127;;209;149438
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:34:28;72;121;;181;148962
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:37:05;73;120;;186;151696
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:39:25;85;112;;212;149254
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:41:56;80;121;;203;151467
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:44:34;75;121;;188;149623
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:47:05;76;114;;192;150035
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:49:24;80;113;;198;148358
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:52:01;72;123;;182;150301
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:54:37;81;117;;206;151467
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:57:08;72;107;;180;149579
31122;Radiation_Si22G;32440;48.77895659;9.15962714;2020-06-10T23:59:21;87;110;;220;150680
